# This is a generated file to store info about the model
# Light strategy: Reactive
# Timesteps of each simulation: 5000
# Crowdedness: Unkown?
iteration,pedestrian_count,car_count,mid_section_count,pedestrians_left,cars_left
0,42,3,5,1,0
0,41,3,5,1,0
0,40,3,5,1,0
0,38,3,5,2,0
0,38,3,5,1,0
0,38,3,5,0,0
0,38,3,5,0,0
0,38,3,5,0,0
0,38,3,5,0,0
0,38,3,5,0,0
0,38,3,5,0,0
0,38,3,5,0,0
0,38,3,5,0,0
0,37,3,5,1,0
0,37,3,5,0,0
0,37,3,5,0,0
0,37,3,5,0,0
0,36,3,5,1,0
0,35,3,5,1,0
0,34,3,5,1,0
0,33,3,5,1,0
0,34,3,5,0,0
0,34,3,5,0,0
0,33,3,5,1,0
0,34,3,5,0,0
0,33,4,5,1,0
0,33,4,2,1,0
0,33,4,1,0,0
0,33,4,1,0,0
0,34,4,1,0,0
0,34,4,1,0,0
0,35,4,1,0,0
0,36,4,1,0,0
0,37,4,1,0,0
0,36,4,1,1,0
0,35,4,1,1,0
0,35,4,1,0,0
0,35,4,1,0,0
0,36,4,1,0,0
0,37,4,1,0,0
0,37,4,1,0,0
0,37,4,1,0,0
0,37,4,1,0,0
0,38,4,1,0,0
0,38,4,1,0,0
0,39,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,39,4,1,1,0
0,39,4,1,0,0
0,39,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,40,4,1,0,0
0,41,4,1,0,0
0,41,4,1,0,0
0,42,4,1,0,0
0,42,4,1,0,0
0,42,4,1,0,0
0,42,4,1,0,0
0,43,4,1,0,0
0,43,4,1,0,0
0,43,4,1,0,0
0,43,4,1,0,0
0,43,4,2,0,0
0,43,4,3,0,0
0,43,4,4,0,0
0,43,4,4,0,0
0,43,4,4,0,0
0,43,4,4,0,0
0,43,4,5,0,0
0,43,3,5,0,1
0,43,3,5,0,0
0,43,3,5,0,0
0,43,2,5,0,1
0,43,2,5,0,0
0,43,2,5,0,0
0,44,2,5,0,0
0,44,2,6,0,0
0,44,2,6,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,7,0,0
0,44,2,1,0,0
0,45,2,0,0,0
0,45,2,0,0,0
0,46,2,0,0,0
0,46,2,0,0,0
0,46,2,1,0,0
0,46,2,1,0,0
0,46,1,1,0,1
0,46,1,2,0,0
0,46,1,2,0,0
0,46,1,2,0,0
0,46,1,2,0,0
0,46,1,2,0,0
0,47,1,2,0,0
0,48,1,2,0,0
0,48,2,1,0,0
0,48,2,2,0,0
0,48,2,1,0,0
0,48,2,1,0,0
0,48,2,1,0,0
0,48,2,1,0,0
0,48,2,1,0,0
0,48,2,1,0,0
0,49,2,1,0,0
0,49,2,1,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,1,0,0
0,50,2,1,0,0
0,51,2,1,0,0
0,51,2,2,0,0
0,51,2,2,0,0
0,51,2,2,0,0
0,51,2,2,0,0
0,52,2,2,0,0
0,52,2,2,0,0
0,53,3,2,0,0
0,53,3,4,0,0
0,53,3,6,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,8,0,0
0,53,3,9,0,0
0,53,3,10,0,0
0,53,2,9,0,1
0,53,2,6,0,0
0,53,2,6,0,0
0,53,2,6,0,0
0,53,2,6,0,0
0,53,2,6,0,0
0,53,2,5,0,0
0,53,2,6,0,0
0,53,2,7,0,0
0,53,2,7,0,0
0,53,2,7,0,0
0,53,2,8,0,0
0,53,2,8,0,0
0,53,2,8,0,0
0,53,2,9,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,14,0,0
0,53,2,14,1,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,14,0,0
0,53,2,14,0,0
0,53,2,14,0,0
0,53,2,11,0,0
0,53,2,9,0,0
0,53,2,10,0,0
0,53,2,9,0,0
0,53,2,8,0,0
0,53,2,6,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,52,2,6,1,0
0,52,2,6,0,0
0,52,2,5,0,0
0,52,2,4,0,0
0,52,2,4,0,0
0,52,2,3,0,0
0,53,2,2,0,0
0,52,2,2,1,0
0,53,2,1,0,0
0,53,2,1,0,0
0,53,2,1,0,0
0,53,2,1,0,0
0,53,2,1,0,0
0,53,2,1,0,0
0,53,2,0,0,0
0,53,2,0,0,0
0,53,2,0,0,0
0,53,2,0,0,0
0,53,2,0,0,0
0,53,2,1,0,0
0,52,2,1,1,0
0,52,2,1,1,0
0,52,2,1,0,0
0,51,2,1,1,0
0,51,2,1,0,0
0,52,2,1,0,0
0,52,2,1,0,0
0,53,3,1,0,0
0,52,3,1,2,0
0,52,3,1,0,0
0,52,3,0,0,0
0,52,3,0,0,0
0,51,3,0,1,0
0,52,3,1,0,0
0,52,3,1,0,0
0,52,3,1,0,0
0,52,3,3,0,0
0,51,3,3,1,0
0,51,3,3,0,0
0,51,3,4,0,0
0,51,3,4,0,0
0,51,3,6,0,0
0,50,3,6,1,0
0,50,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,51,3,6,0,0
0,50,3,6,1,0
0,50,3,6,0,0
0,50,3,7,1,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,7,0,0
0,50,3,8,0,0
0,51,3,8,0,0
0,51,3,9,0,0
0,51,3,9,0,0
0,51,3,9,0,0
0,51,3,9,0,0
0,52,3,10,0,0
0,52,3,11,0,0
0,52,3,11,0,0
0,52,3,11,0,0
0,51,3,12,1,0
0,51,3,13,0,0
0,51,3,13,0,0
0,52,3,13,0,0
0,52,3,13,0,0
0,52,3,13,0,0
0,52,3,13,0,0
0,52,3,13,0,0
0,53,3,13,0,0
0,53,3,13,0,0
0,53,3,13,0,0
0,53,3,13,0,0
0,53,3,13,0,0
0,53,3,13,0,0
0,53,3,13,0,0
0,52,3,13,1,0
0,51,3,13,1,0
0,49,3,13,2,0
0,49,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,49,3,13,1,0
0,50,3,13,0,0
0,50,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,50,3,13,1,0
0,48,3,13,2,0
0,48,3,13,0,0
0,49,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,51,3,13,0,0
0,51,3,13,1,0
0,51,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,51,3,13,0,0
0,52,3,13,0,0
0,51,3,13,1,0
0,51,3,13,0,0
0,52,3,13,0,0
0,52,3,12,0,0
0,52,3,12,0,0
0,53,3,12,0,0
0,50,3,12,3,0
0,50,3,12,0,0
0,49,3,12,1,0
0,49,3,12,0,0
0,49,3,12,0,0
0,47,4,12,2,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,47,4,12,0,0
0,46,4,12,1,0
0,45,4,12,1,0
0,44,4,12,1,0
0,44,4,12,0,0
0,44,4,12,0,0
0,44,4,12,1,0
0,44,4,12,0,0
0,44,4,12,0,0
0,44,4,12,0,0
0,45,4,12,0,0
0,45,4,12,0,0
0,45,4,12,0,0
0,45,4,13,0,0
0,46,4,13,0,0
0,44,4,13,2,0
0,44,4,13,1,0
0,44,4,13,0,0
0,44,4,13,0,0
0,44,4,13,0,0
0,44,4,13,0,0
0,46,4,13,0,0
0,46,4,13,0,0
0,48,4,13,0,0
0,48,4,13,0,0
0,48,4,13,0,0
0,47,4,13,1,0
0,46,4,13,1,0
0,46,4,13,0,0
0,47,4,13,0,0
0,47,4,13,0,0
0,47,4,13,0,0
0,47,4,13,0,0
0,47,4,13,0,0
0,48,4,13,0,0
0,48,4,13,0,0
0,48,4,13,0,0
0,48,4,13,0,0
0,49,4,9,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,49,4,8,0,0
0,50,4,8,0,0
0,50,4,8,0,0
0,50,4,8,0,0
0,50,4,8,0,0
0,50,4,8,0,0
0,50,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,4,8,0,0
0,51,3,8,0,1
0,51,3,8,0,0
0,51,3,8,0,0
0,51,3,7,0,0
0,51,3,7,0,0
0,51,3,3,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,51,3,0,0,0
0,52,3,5,0,0
0,53,3,6,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,7,0,0
0,53,3,5,0,0
0,53,3,3,0,0
0,53,3,2,0,0
0,53,3,2,0,0
0,53,2,1,0,1
0,53,2,1,0,0
0,53,1,1,0,1
0,53,1,1,0,0
0,53,1,1,0,0
0,53,1,1,0,0
0,53,1,1,0,0
0,53,1,1,0,0
0,53,1,1,0,0
0,53,1,3,0,0
0,53,1,3,0,0
0,53,1,2,0,0
0,53,1,2,0,0
0,53,1,3,0,0
0,53,1,3,0,0
0,53,1,4,0,0
0,53,1,4,0,0
0,53,1,3,0,0
0,53,1,2,0,0
0,53,1,2,0,0
0,53,1,3,0,0
0,53,2,3,0,0
0,53,2,3,0,0
0,53,2,3,0,0
0,53,2,6,0,0
0,53,2,7,0,0
0,53,2,7,0,0
0,53,2,7,0,0
0,53,1,6,0,1
0,53,1,4,0,0
0,53,1,4,0,0
0,53,1,3,0,0
0,53,1,3,0,0
0,53,1,2,0,0
0,53,1,3,0,0
0,53,1,4,0,0
0,53,1,5,0,0
0,53,1,5,0,0
0,53,1,6,0,0
0,53,1,6,0,0
0,53,1,6,0,0
0,53,1,6,0,0
0,53,1,6,0,0
0,53,1,6,0,0
0,53,1,7,0,0
0,53,1,7,0,0
0,53,1,6,0,0
0,53,1,7,0,0
0,53,1,8,0,0
0,53,1,8,0,0
0,53,1,9,0,0
0,53,1,9,0,0
0,53,1,9,0,0
0,53,1,9,0,0
0,53,1,10,0,0
0,53,1,10,0,0
0,53,1,10,0,0
0,53,1,11,0,0
0,53,1,11,0,0
0,53,1,11,0,0
0,53,1,10,0,0
0,53,1,11,0,0
0,53,1,11,0,0
0,53,1,12,0,0
0,53,1,12,0,0
0,53,1,11,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,10,0,0
0,53,2,10,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,11,0,0
0,53,2,12,1,0
0,53,2,12,0,0
0,52,2,15,1,0
0,52,2,15,0,0
0,52,2,15,0,0
0,52,2,8,0,0
0,51,2,6,1,0
0,51,2,6,0,0
0,50,2,6,1,0
0,51,2,4,0,0
0,51,2,3,0,0
0,51,2,2,0,0
0,51,2,2,0,0
0,51,2,2,0,0
0,50,2,2,1,0
0,50,2,2,0,0
0,50,2,2,0,0
0,49,2,3,1,0
0,48,2,3,1,0
0,48,2,3,0,0
0,48,2,3,0,0
0,46,2,2,2,0
0,46,2,2,0,0
0,46,2,2,1,0
0,46,2,1,1,0
0,46,2,0,0,0
0,46,2,0,0,0
0,47,2,0,0,0
0,47,2,0,0,0
0,47,2,0,0,0
0,47,2,0,0,0
0,45,2,0,2,0
0,45,2,0,0,0
0,45,2,0,0,0
0,45,2,0,0,0
0,45,2,0,0,0
0,44,2,0,1,0
0,44,2,0,0,0
0,43,2,0,1,0
0,42,2,0,1,0
0,42,2,0,0,0
0,42,2,1,0,0
0,42,2,1,0,0
0,42,2,1,1,0
0,41,2,2,1,0
0,42,2,2,0,0
0,41,2,4,1,0
0,41,2,4,0,0
0,42,3,4,0,0
0,42,3,3,0,0
0,42,3,3,0,0
0,42,3,3,0,0
0,42,3,2,0,0
0,42,3,2,0,0
0,42,3,0,0,0
0,42,3,0,0,0
0,42,3,0,0,0
0,43,3,0,0,0
0,43,3,0,0,0
0,43,3,0,0,0
0,43,3,0,0,0
0,43,3,0,0,0
0,42,3,0,1,0
0,42,3,0,0,0
0,41,3,0,1,0
0,41,3,0,0,0
0,40,3,0,1,0
0,40,3,0,0,0
0,40,3,0,0,0
0,40,3,0,0,0
0,41,3,0,0,0
0,41,3,0,0,0
0,40,3,0,1,0
0,40,3,0,0,0
0,41,3,0,0,0
0,40,3,0,1,0
0,41,3,0,0,0
0,40,3,0,1,0
0,40,3,0,0,0
0,40,3,0,0,0
0,38,3,0,2,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,38,3,0,0,0
0,37,3,0,1,0
0,37,3,0,0,0
0,37,3,0,0,0
0,36,3,0,1,0
0,36,3,0,0,0
0,36,3,0,0,0
0,36,3,0,0,0
0,36,3,0,0,0
0,36,3,0,0,0
0,36,3,0,0,0
0,36,3,0,0,0
0,36,3,0,0,0
0,35,3,0,1,0
0,35,3,0,0,0
0,34,3,0,1,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,34,3,0,0,0
0,35,3,1,0,0
0,34,3,1,1,0
0,34,4,1,0,0
0,34,4,1,0,0
